customer_id,treated,converted,tenure_months,avg_workouts_week,streak_active,support_tickets_30d,plan_type
C02945,1,1,46.1,1.9,0,1,monthly
C02946,1,1,60.0,1.3,0,0,monthly
C02947,1,1,59.8,2.5,1,1,monthly
C02948,0,0,60.0,0.2,1,0,monthly
C02949,0,0,60.0,6.1,1,0,annual
C02950,1,1,60.0,0.6,1,3,annual
C02951,0,0,33.0,1.0,1,1,monthly
C02952,1,0,57.6,4.6,0,1,monthly
C02953,0,0,60.0,1.9,0,2,annual
C02954,1,1,50.1,3.1,0,0,monthly
C02955,0,1,60.0,5.1,1,1,monthly
C02956,1,0,58.1,1.1,1,0,monthly
C02957,1,0,60.0,1.0,0,2,monthly
C02958,1,0,60.0,2.5,0,1,monthly
C02959,0,0,60.0,2.0,0,2,annual
C02960,1,0,60.0,1.2,0,0,monthly
C02961,0,1,60.0,1.6,1,0,annual
C02962,1,1,60.0,0.5,1,0,monthly
C02963,0,0,58.2,4.4,1,1,monthly
C02964,0,0,60.0,4.4,1,0,monthly
C02965,1,0,51.3,1.8,0,1,annual
C02966,0,0,60.0,2.6,1,0,monthly
C02967,0,0,46.0,3.2,1,1,monthly
C02968,0,1,56.9,3.0,0,1,monthly
C02969,1,1,49.8,3.9,0,1,monthly
C02970,1,0,60.0,1.7,1,0,monthly
C02971,1,1,54.3,4.8,0,1,monthly
C02972,1,1,60.0,4.6,1,0,monthly
C02973,0,0,60.0,2.1,0,0,monthly
C02974,0,0,60.0,2.7,1,4,annual
C02975,1,0,60.0,5.4,1,1,annual
C02976,0,0,60.0,2.9,1,4,monthly
C02977,0,0,59.7,2.8,1,2,monthly
C02978,0,1,49.4,2.0,1,2,monthly
C02979,1,0,44.6,3.5,1,0,annual
C02980,0,0,60.0,1.7,0,0,monthly
C02981,0,1,60.0,4.9,0,0,monthly
C02982,1,0,50.4,0.9,0,0,annual
C02983,1,1,60.0,3.2,0,0,monthly
C02984,0,0,48.1,1.9,1,1,monthly
C02985,0,0,60.0,1.5,1,1,monthly
C02986,1,1,60.0,5.9,1,1,monthly
C02987,0,1,60.0,4.6,0,1,annual
C02988,1,0,60.0,1.3,0,1,monthly
C02989,1,0,60.0,3.4,0,0,monthly
C02990,1,1,54.2,3.7,0,0,monthly
C02991,1,0,60.0,0.7,1,0,annual
C02992,1,1,60.0,3.2,1,0,monthly
C02993,1,1,60.0,4.4,1,1,annual
C02994,0,0,60.0,3.5,0,2,monthly
C02995,1,0,53.2,1.5,0,0,monthly
C02996,1,1,60.0,4.5,1,1,annual
C02997,1,1,60.0,2.3,1,1,annual
C02998,1,0,60.0,1.8,0,4,annual
C02999,0,0,56.6,1.9,0,1,monthly
C03000,0,0,60.0,2.0,1,1,monthly
C03001,1,1,60.0,2.1,1,1,monthly
C03002,0,0,39.3,6.4,1,0,annual
C03003,0,1,60.0,5.3,0,0,annual
C03004,1,1,60.0,3.1,1,0,monthly
C03005,0,1,60.0,1.4,1,0,monthly
C03006,1,0,53.0,4.3,0,0,annual
C03007,1,1,39.9,1.3,1,3,monthly
C03008,0,1,54.6,8.3,1,2,monthly
C03009,0,0,60.0,5.4,1,2,annual
C03010,1,0,46.5,3.9,1,0,monthly
C03011,1,0,60.0,2.8,0,1,monthly
C03012,0,0,60.0,3.0,1,0,annual
C03013,0,0,41.7,2.4,0,0,monthly
C03014,0,0,53.4,4.4,1,2,monthly
C03015,1,1,60.0,2.8,1,0,monthly
C03016,0,0,60.0,3.6,1,0,monthly
C03017,1,1,60.0,6.4,0,1,monthly
C03018,0,0,60.0,2.8,1,0,annual
C03019,0,0,60.0,6.4,0,0,annual
C03020,1,0,60.0,3.8,0,0,monthly
C03021,1,0,60.0,3.8,1,0,annual
C03022,1,0,60.0,1.3,0,1,monthly
C03023,0,0,60.0,5.1,0,1,monthly
C03024,1,1,60.0,1.7,0,0,monthly
C03025,1,0,60.0,2.3,0,0,annual
C03026,1,1,60.0,5.5,0,1,annual
C03027,0,0,48.0,2.0,1,1,monthly
C03028,1,0,56.0,3.3,1,0,monthly
C03029,0,0,60.0,2.3,0,0,annual
C03030,0,1,43.9,1.2,0,0,monthly
C03031,1,0,60.0,1.7,0,0,annual
C03032,0,0,60.0,1.9,1,0,monthly
C03033,0,0,60.0,2.8,0,0,monthly
C03034,1,1,60.0,1.3,0,2,monthly
C03035,0,0,53.1,1.7,0,0,monthly
C03036,0,0,60.0,1.5,0,1,annual
C03037,0,1,56.1,3.1,1,3,monthly
C03038,0,0,37.9,2.2,0,1,monthly
C03039,1,1,54.9,1.0,0,0,monthly
C03040,0,0,60.0,1.7,0,1,monthly
C03041,1,1,60.0,4.6,1,1,monthly
C03042,0,1,59.4,2.9,1,0,monthly
C03043,0,0,60.0,1.0,0,1,monthly
C03044,0,0,60.0,2.2,0,0,annual
C03045,0,0,56.2,0.1,1,0,monthly
C03046,0,1,60.0,3.2,0,0,monthly
C03047,0,1,60.0,0.3,1,1,annual
C03048,1,1,60.0,1.6,0,0,annual
C03049,1,0,60.0,0.4,0,0,monthly
C03050,0,0,55.4,3.0,1,0,monthly
C03051,1,1,60.0,5.4,1,1,monthly
C03052,1,1,60.0,1.0,1,1,monthly
C03053,0,0,60.0,4.3,1,0,annual
C03054,1,1,60.0,1.5,0,1,annual
C03055,1,1,60.0,3.3,1,0,monthly
C03056,1,0,60.0,6.4,1,0,monthly
C03057,0,1,42.6,4.6,1,0,monthly
C03058,1,0,45.7,1.3,0,1,monthly
C03059,1,1,60.0,5.7,0,0,monthly
C03060,1,0,60.0,3.4,0,2,monthly
C03061,0,1,60.0,1.8,1,0,annual
C03062,1,1,49.8,2.7,0,0,monthly
C03063,0,0,60.0,1.3,0,0,monthly
C03064,0,1,60.0,5.0,1,0,monthly
C03065,0,1,32.7,0.3,0,0,monthly
C03066,0,1,60.0,5.2,1,0,annual
C03067,0,1,52.7,0.4,1,0,annual
C03068,1,0,60.0,2.4,0,1,monthly
C03069,1,1,60.0,5.4,0,0,annual
C03070,1,1,60.0,5.4,1,0,annual
C03071,0,1,60.0,2.2,1,1,annual
C03072,0,0,60.0,4.1,1,3,monthly
C03073,0,1,60.0,1.7,0,0,monthly
C03074,1,0,60.0,1.5,0,1,monthly
C03075,0,1,60.0,1.6,1,1,monthly
C03076,1,1,57.8,2.4,0,0,annual
C03077,1,0,60.0,0.6,1,0,monthly
C03078,0,0,57.9,5.4,1,2,annual
C03079,0,0,60.0,4.0,1,1,monthly
C03080,0,0,45.9,3.7,1,2,monthly
C03081,1,1,60.0,2.5,0,0,monthly
C03082,0,1,60.0,6.3,0,0,monthly
C03083,1,1,60.0,1.7,1,1,monthly
C03084,1,1,60.0,4.1,0,1,annual
C03085,0,1,60.0,3.6,1,1,annual
C03086,0,1,60.0,1.5,1,0,monthly
C03087,1,1,60.0,1.3,1,0,annual
C03088,1,1,60.0,2.9,1,0,monthly
C03089,0,0,60.0,3.9,1,0,monthly
C03090,1,1,57.5,2.1,0,1,monthly
C03091,1,0,60.0,0.9,1,1,monthly
C03092,0,0,60.0,3.2,0,0,monthly
C03093,0,0,60.0,3.1,0,0,annual
C03094,1,1,54.1,2.1,0,1,annual
C03095,0,1,57.2,0.2,1,0,annual
C03096,1,1,60.0,3.5,1,1,monthly
C03097,0,0,52.0,3.0,1,1,annual
C03098,0,0,60.0,3.3,0,0,monthly
C03099,1,1,60.0,4.3,0,1,monthly
C03100,1,1,44.7,2.6,1,0,annual
C03101,1,0,60.0,1.2,1,1,annual
C03102,0,0,60.0,3.4,1,1,monthly
C03103,0,1,60.0,3.3,1,1,monthly
C03104,1,0,60.0,0.9,1,1,monthly
C03105,1,1,60.0,2.7,1,0,monthly
C03106,0,0,60.0,1.1,0,1,monthly
C03107,1,0,60.0,4.6,0,0,monthly
C03108,1,1,60.0,2.0,1,0,monthly
C03109,0,1,60.0,1.1,0,1,monthly
C03110,0,0,60.0,1.5,1,0,monthly
C03111,0,0,60.0,2.3,0,1,monthly
C03112,0,0,60.0,4.1,0,0,annual
C03113,0,1,60.0,3.0,1,1,monthly
C03114,1,0,60.0,1.7,0,0,monthly
C03115,0,0,60.0,3.2,1,0,monthly
C03116,1,0,46.0,2.3,0,1,monthly
C03117,1,1,51.6,2.9,1,2,monthly
C03118,1,0,50.0,0.5,0,1,monthly
C03119,1,1,60.0,1.8,0,0,annual
C03120,0,0,59.5,0.8,0,2,monthly
C03121,1,0,60.0,1.4,1,0,annual
C03122,1,1,60.0,2.5,0,2,monthly
C03123,1,1,58.9,3.8,1,2,monthly
C03124,0,0,60.0,4.7,0,2,monthly
C03125,1,1,60.0,4.7,0,0,annual
C03126,0,0,60.0,3.4,1,2,monthly
C03127,0,1,60.0,2.5,1,1,monthly
C03128,0,1,49.5,2.7,1,0,monthly
C03129,0,1,57.6,1.9,0,0,annual
C03130,0,0,60.0,4.3,0,1,annual
C03131,1,0,60.0,6.1,1,0,monthly
C03132,0,1,60.0,5.7,1,0,annual
C03133,0,0,60.0,2.9,0,1,monthly
C03134,1,1,60.0,1.6,1,1,monthly
C03135,1,1,60.0,3.6,0,0,annual
C03136,1,0,36.5,1.5,1,1,annual
C03137,1,0,58.9,2.6,0,0,monthly
C03138,0,0,60.0,2.0,0,1,monthly
C03139,1,1,60.0,3.4,0,0,monthly
C03140,0,1,60.0,2.9,0,0,annual
C03141,0,1,60.0,2.0,1,0,monthly
C03142,0,1,60.0,8.6,1,0,annual
C03143,1,1,60.0,1.0,1,0,monthly
C03144,1,1,60.0,1.7,0,0,monthly
C03145,1,1,60.0,3.3,1,1,monthly
C03146,1,0,60.0,5.1,1,2,monthly
C03147,1,1,60.0,4.6,1,1,monthly
C03148,0,1,60.0,1.2,0,1,annual
C03149,1,0,44.5,6.7,0,0,monthly
C03150,1,1,60.0,3.5,1,0,monthly
C03151,0,0,60.0,2.7,0,1,annual
C03152,0,1,54.7,3.0,1,0,monthly
C03153,1,0,60.0,8.5,0,0,monthly
C03154,1,1,54.2,6.0,1,0,annual
C03155,0,1,60.0,1.3,1,0,annual
C03156,1,1,60.0,2.6,1,1,monthly
C03157,0,1,60.0,4.5,1,0,annual
C03158,1,0,60.0,6.9,0,0,monthly
C03159,0,0,60.0,1.8,0,0,annual
C03160,1,1,60.0,2.6,0,0,monthly
C03161,1,0,60.0,3.1,1,4,monthly
C03162,0,1,60.0,7.5,1,4,monthly
C03163,1,1,60.0,3.1,0,0,monthly
C03164,0,1,60.0,2.5,1,0,monthly
C03165,1,1,60.0,2.8,1,1,annual
C03166,1,1,60.0,5.0,0,2,annual
C03167,1,0,43.5,1.0,1,0,annual
C03168,0,1,60.0,6.0,1,0,monthly
C03169,0,0,60.0,1.8,0,0,annual
C03170,0,1,60.0,2.7,0,0,annual
C03171,1,0,48.9,1.6,0,1,monthly
C03172,1,1,59.4,1.8,1,0,monthly
C03173,1,1,60.0,5.4,0,0,monthly
C03174,1,1,60.0,2.1,1,1,monthly
C03175,0,0,48.1,4.4,0,1,annual
C03176,0,0,60.0,4.4,1,0,monthly
C03177,0,0,58.5,3.7,1,2,monthly
C03178,0,1,60.0,4.7,1,2,annual
C03179,1,1,58.5,1.5,0,0,monthly
C03180,1,0,60.0,0.3,0,2,monthly
C03181,1,0,60.0,2.3,0,1,monthly
C03182,1,1,60.0,4.3,0,0,monthly
C03183,1,1,60.0,9.8,1,1,monthly
C03184,1,0,60.0,3.7,1,4,annual
C03185,1,1,60.0,4.0,1,1,monthly
C03186,1,1,60.0,2.7,0,0,monthly
C03187,0,1,60.0,4.1,1,1,monthly
C03188,0,1,60.0,2.6,0,1,monthly
C03189,1,1,60.0,1.2,0,1,annual
C03190,0,0,60.0,5.3,1,2,monthly
C03191,0,0,60.0,4.6,1,0,annual
C03192,1,0,54.4,3.6,0,1,monthly
C03193,1,0,60.0,1.8,1,1,monthly
C03194,1,1,60.0,3.0,1,0,monthly
C03195,1,1,45.0,1.5,0,0,monthly
C03196,0,1,60.0,2.0,0,0,annual
C03197,0,0,55.0,3.5,1,1,monthly
C03198,1,1,60.0,2.9,1,1,annual
C03199,0,0,60.0,1.1,0,1,monthly
C03200,0,0,60.0,4.5,0,0,monthly
C03201,0,1,60.0,7.6,1,2,monthly
C03202,1,1,60.0,1.9,1,0,monthly
C03203,1,0,60.0,4.7,1,0,monthly
C03204,0,1,60.0,2.5,0,0,monthly
C03205,1,0,60.0,6.0,1,1,annual
C03206,0,1,54.3,3.8,1,0,annual
C03207,1,1,60.0,1.8,1,1,annual
C03208,1,1,60.0,7.5,1,2,monthly
C03209,0,0,60.0,4.2,1,0,monthly
C03210,1,1,60.0,3.6,1,0,monthly
C03211,0,1,60.0,1.2,1,2,monthly
C03212,0,1,60.0,2.0,1,0,monthly
C03213,0,1,60.0,6.5,1,2,monthly
C03214,0,1,57.5,3.4,1,0,annual
C03215,1,0,60.0,3.9,1,1,annual
C03216,1,0,47.4,4.0,0,0,annual
C03217,1,1,60.0,2.7,0,3,annual
C03218,1,0,60.0,1.6,0,0,annual
C03219,1,1,56.5,1.8,0,0,monthly
C03220,1,1,60.0,7.4,0,3,annual
C03221,1,0,60.0,1.0,1,1,monthly
C03222,0,1,50.5,1.0,1,0,monthly
C03223,1,0,60.0,1.8,0,0,monthly
C03224,1,0,47.4,2.4,1,0,monthly
C03225,1,1,60.0,1.5,0,0,annual
C03226,0,1,60.0,4.1,1,1,annual
C03227,0,0,60.0,2.8,0,2,monthly
C03228,0,1,60.0,3.7,0,0,monthly
C03229,1,1,48.6,2.1,1,0,monthly
C03230,1,1,60.0,4.7,1,0,monthly
C03231,0,0,60.0,1.6,1,1,monthly
C03232,0,0,50.0,4.0,0,1,annual
C03233,0,0,60.0,2.9,0,1,monthly
C03234,1,1,60.0,8.4,1,0,annual
C03235,0,0,60.0,6.0,0,0,monthly
C03236,0,0,60.0,4.3,0,1,monthly
C03237,1,1,60.0,1.8,0,1,monthly
C03238,1,0,50.1,6.9,1,0,monthly
C03239,1,1,60.0,2.8,1,1,monthly
C03240,0,0,60.0,2.0,0,1,annual
C03241,0,0,54.3,3.1,0,1,monthly
C03242,1,1,60.0,7.9,1,0,monthly
C03243,0,0,60.0,1.0,0,0,monthly
C03244,0,0,60.0,1.7,1,0,monthly
C03245,0,0,60.0,1.2,1,1,monthly
C03246,1,0,60.0,1.5,1,3,annual
C03247,0,1,60.0,0.8,0,1,monthly
C03248,1,0,57.8,0.4,1,2,monthly
C03249,1,0,27.5,3.9,0,0,monthly
C03250,0,1,58.9,2.0,0,0,annual
C03251,0,0,50.4,0.5,0,1,monthly
C03252,1,0,60.0,4.4,0,1,annual
C03253,0,1,60.0,2.8,0,0,monthly
C03254,0,0,60.0,2.8,1,1,monthly
C03255,0,0,60.0,1.1,0,0,monthly
C03256,1,1,60.0,1.9,1,0,monthly
C03257,1,1,60.0,3.0,0,1,monthly
C03258,0,0,60.0,1.6,0,0,monthly
C03259,1,0,47.7,1.4,0,1,monthly
C03260,0,1,60.0,6.6,1,0,annual
C03261,1,0,60.0,0.8,1,1,monthly
C03262,0,1,40.4,5.7,1,0,monthly
C03263,1,0,51.1,2.5,1,2,monthly
C03264,0,1,60.0,2.1,1,1,monthly
C03265,0,0,60.0,3.4,0,0,monthly
C03266,0,1,60.0,5.9,1,1,monthly
C03267,0,0,60.0,3.0,1,1,monthly
C03268,0,1,60.0,5.2,0,0,monthly
C03269,0,1,60.0,3.0,0,0,monthly
C03270,1,1,52.7,1.6,1,0,monthly
C03271,1,1,60.0,2.5,1,1,annual
C03272,0,1,60.0,0.3,1,1,monthly
C03273,1,0,60.0,5.2,0,2,annual
C03274,0,1,60.0,4.5,1,1,monthly
C03275,1,0,60.0,1.9,0,2,annual
C03276,0,1,60.0,5.2,0,2,annual
C03277,0,0,60.0,5.2,0,1,monthly
C03278,1,1,60.0,0.7,0,2,monthly
C03279,1,0,60.0,2.8,1,0,annual
C03280,0,0,54.8,1.0,1,0,monthly
C03281,1,1,55.3,4.2,1,0,monthly
C03282,0,0,60.0,2.9,1,0,monthly
C03283,0,0,60.0,1.5,1,3,monthly
C03284,0,0,49.5,4.1,1,2,annual
C03285,0,1,60.0,2.3,0,1,monthly
C03286,1,1,60.0,2.0,1,0,monthly
C03287,1,0,60.0,2.2,0,1,monthly
C03288,0,0,60.0,1.2,1,0,monthly
C03289,1,1,60.0,3.8,1,2,monthly
C03290,1,1,50.0,3.7,0,0,monthly
C03291,0,0,57.8,2.4,0,2,monthly
C03292,1,0,60.0,1.0,1,0,monthly
C03293,1,0,60.0,0.9,0,1,monthly
C03294,1,1,60.0,1.8,0,3,annual
C03295,0,1,60.0,3.1,1,1,monthly
C03296,0,1,60.0,5.9,0,0,monthly
C03297,0,0,60.0,2.8,1,0,annual
C03298,1,0,60.0,3.0,1,2,monthly
C03299,1,1,60.0,2.7,0,1,monthly
C03300,0,0,60.0,2.7,1,0,annual
C03301,0,0,60.0,1.1,0,0,annual
C03302,0,1,60.0,6.9,1,1,annual
C03303,0,0,60.0,1.0,1,1,monthly
C03304,0,1,60.0,4.1,0,0,annual
C03305,1,1,60.0,2.9,0,1,monthly
C03306,1,1,60.0,2.4,1,0,annual
C03307,1,1,60.0,1.5,0,0,annual
C03308,0,0,60.0,1.8,0,1,monthly
C03309,0,0,60.0,13.4,1,0,monthly
C03310,0,1,57.9,1.3,0,1,annual
C03311,0,1,60.0,3.6,1,0,monthly
C03312,1,1,60.0,3.4,0,2,monthly
C03313,1,0,60.0,2.2,1,0,annual
C03314,0,0,60.0,2.8,0,0,monthly
C03315,0,0,60.0,3.7,0,1,annual
C03316,1,1,60.0,4.5,1,0,annual
C03317,1,1,60.0,2.1,1,0,annual
C03318,0,1,57.5,3.8,1,0,monthly
C03319,1,1,49.7,2.2,0,0,monthly
C03320,1,1,46.0,1.0,1,0,annual
C03321,1,0,59.7,1.9,1,2,monthly
C03322,0,1,60.0,2.6,1,1,monthly
C03323,1,1,60.0,4.7,1,0,annual
C03324,1,0,60.0,2.2,1,1,monthly
C03325,1,1,60.0,2.8,1,3,annual
C03326,0,1,60.0,3.3,1,0,monthly
C03327,1,1,44.2,2.7,1,1,monthly
C03328,0,1,50.2,1.3,0,1,monthly
C03329,0,0,52.5,5.5,0,2,monthly
C03330,0,1,59.3,5.3,0,2,annual
C03331,1,0,60.0,2.6,1,4,monthly
C03332,0,1,60.0,1.3,0,0,monthly
C03333,0,0,60.0,0.9,0,1,monthly
C03334,0,0,60.0,2.0,0,1,monthly
C03335,1,1,60.0,2.4,1,0,monthly
C03336,0,1,49.4,3.9,1,2,annual
C03337,0,1,60.0,4.4,1,1,annual
C03338,1,1,42.5,4.7,0,1,monthly
C03339,1,1,60.0,2.1,1,1,annual
C03340,0,1,60.0,2.0,0,2,monthly
C03341,1,1,60.0,3.3,1,2,annual
C03342,1,0,47.7,1.3,0,1,monthly
C03343,1,0,54.2,4.4,1,1,annual
C03344,1,1,60.0,2.8,0,1,annual
C03345,0,1,60.0,3.4,1,1,annual
C03346,0,1,50.9,0.4,0,0,monthly
C03347,0,1,60.0,0.8,0,1,monthly
C03348,0,1,60.0,1.1,1,0,monthly
C03349,1,0,60.0,0.3,0,0,monthly
C03350,0,0,58.2,1.9,1,2,monthly
C03351,0,0,60.0,2.0,1,0,monthly
C03352,0,1,60.0,1.5,1,0,monthly
C03353,1,0,60.0,5.8,0,2,monthly
C03354,1,1,60.0,6.4,1,1,monthly
C03355,0,0,46.5,2.0,1,1,monthly
C03356,1,1,55.2,2.5,0,2,monthly
C03357,1,1,46.2,3.3,0,1,monthly
C03358,0,0,48.3,9.4,0,0,annual
C03359,1,1,60.0,5.8,0,0,monthly
C03360,1,0,60.0,4.5,1,1,annual
C03361,0,0,60.0,2.2,1,1,monthly
C03362,0,1,60.0,1.0,1,1,annual
C03363,1,0,60.0,2.1,1,0,annual
C03364,1,1,56.3,1.3,0,0,monthly
C03365,1,1,60.0,2.0,0,0,monthly
C03366,0,0,60.0,0.8,1,2,monthly
C03367,0,0,55.0,3.9,1,1,monthly
C03368,0,1,60.0,3.5,1,0,monthly
C03369,0,0,60.0,1.5,0,1,annual
C03370,0,1,60.0,6.6,1,2,monthly
C03371,0,0,58.4,0.8,0,2,annual
C03372,0,1,60.0,0.6,0,1,monthly
C03373,0,1,60.0,2.3,1,1,monthly
C03374,1,1,59.6,2.1,0,1,monthly
C03375,0,1,60.0,3.4,1,0,monthly
C03376,1,0,48.3,5.1,0,1,annual
C03377,0,1,60.0,5.5,1,0,annual
C03378,1,1,60.0,2.3,1,1,annual
C03379,0,0,49.3,2.1,0,0,annual
C03380,0,1,60.0,3.8,1,3,monthly
C03381,1,1,60.0,1.3,1,2,monthly
C03382,1,1,59.8,1.3,1,0,annual
C03383,1,1,60.0,4.4,0,1,monthly
C03384,0,0,52.0,0.6,0,0,monthly
C03385,0,1,37.9,3.1,0,2,monthly
C03386,0,1,60.0,1.9,1,0,annual
C03387,0,0,60.0,1.8,1,1,monthly
C03388,0,1,60.0,2.9,0,0,annual
C03389,1,0,54.5,3.5,0,1,annual
C03390,0,0,60.0,1.0,0,0,monthly
C03391,0,0,49.1,2.4,1,2,monthly
C03392,1,1,60.0,3.9,0,1,monthly
C03393,1,1,60.0,2.8,0,1,monthly
C03394,0,0,60.0,4.4,0,2,annual
C03395,1,1,48.1,2.5,1,0,monthly
C03396,0,1,60.0,2.3,1,1,annual
C03397,1,1,60.0,1.0,1,0,monthly
C03398,0,0,60.0,9.9,0,0,annual
C03399,0,1,60.0,3.2,0,1,monthly
C03400,0,1,60.0,2.8,0,1,annual
C03401,0,1,60.0,4.3,1,1,monthly
C03402,1,1,60.0,2.6,1,0,annual
C03403,1,0,60.0,2.6,1,0,monthly
C03404,1,0,60.0,1.4,1,1,monthly
C03405,0,1,60.0,1.0,0,1,monthly
C03406,0,1,60.0,1.1,0,1,monthly
C03407,0,0,60.0,5.0,0,0,monthly
C03408,0,1,59.9,0.5,0,1,annual
C03409,1,1,60.0,2.1,1,0,monthly
C03410,1,1,60.0,5.7,1,0,monthly
C03411,1,1,60.0,0.7,0,1,monthly
C03412,1,1,60.0,5.7,1,0,annual
C03413,0,1,60.0,1.3,1,1,monthly
C03414,1,0,60.0,6.1,1,1,monthly
C03415,0,0,60.0,5.6,1,1,monthly
C03416,1,1,60.0,1.7,1,1,annual
C03417,1,0,60.0,0.8,0,0,monthly
C03418,1,0,60.0,3.6,1,1,monthly
C03419,1,1,60.0,1.2,0,0,monthly
C03420,0,0,53.6,1.6,1,1,monthly
C03421,1,0,52.7,1.2,0,0,monthly
C03422,1,0,48.6,1.0,0,0,monthly
C03423,0,1,60.0,1.2,0,0,annual
C03424,1,1,54.1,1.5,0,0,monthly
C03425,1,1,60.0,3.6,0,0,monthly
C03426,1,1,60.0,4.6,1,0,monthly
C03427,1,1,57.3,2.5,0,1,monthly
C03428,0,1,60.0,2.3,1,2,monthly
C03429,0,0,60.0,2.3,0,0,monthly
C03430,1,1,47.3,3.7,1,1,monthly
C03431,1,1,56.6,1.0,0,1,annual
C03432,0,0,50.1,4.4,0,0,monthly
C03433,1,1,60.0,5.0,0,0,monthly
C03434,1,1,60.0,1.0,0,0,monthly
C03435,1,0,60.0,3.3,0,0,monthly
C03436,1,1,60.0,1.0,1,0,annual
C03437,1,1,52.8,3.1,0,0,annual
C03438,1,0,60.0,9.7,1,1,monthly
C03439,0,1,60.0,0.8,1,1,monthly
C03440,0,1,60.0,0.3,1,0,monthly
C03441,0,1,60.0,7.7,1,0,monthly
C03442,1,1,60.0,2.0,0,1,annual
C03443,1,0,60.0,2.0,1,0,monthly
C03444,1,0,54.7,4.4,0,0,monthly
C03445,0,1,60.0,2.2,1,2,monthly
C03446,0,1,49.5,0.7,1,1,annual
C03447,0,1,60.0,1.8,1,0,monthly
C03448,0,1,60.0,1.6,1,2,monthly
C03449,1,0,60.0,1.9,0,1,monthly
C03450,0,0,60.0,0.2,0,0,monthly
C03451,0,1,60.0,2.0,1,0,monthly
C03452,1,1,60.0,1.1,1,0,monthly
C03453,1,1,60.0,1.6,0,0,monthly
C03454,1,0,60.0,2.2,0,1,monthly
C03455,1,1,60.0,0.4,1,0,monthly
C03456,1,1,60.0,2.5,1,2,monthly
C03457,1,0,60.0,0.5,0,1,annual
C03458,0,0,60.0,1.3,1,1,monthly
C03459,1,1,59.8,1.4,1,0,monthly
C03460,0,1,46.5,0.5,1,1,monthly
C03461,0,1,58.1,2.2,1,0,monthly
C03462,0,1,60.0,3.8,0,1,monthly
C03463,0,0,60.0,3.1,1,0,monthly
C03464,0,0,60.0,2.2,0,0,annual
C03465,0,1,52.4,3.8,1,0,annual
C03466,1,1,44.0,3.1,1,2,monthly
C03467,1,0,60.0,0.9,1,0,monthly
C03468,1,0,60.0,3.2,0,1,monthly
C03469,1,1,60.0,8.0,1,0,monthly
C03470,0,0,60.0,4.2,1,0,monthly
C03471,0,0,60.0,1.7,1,2,monthly
C03472,0,1,60.0,3.6,0,0,monthly
C03473,0,1,50.8,6.9,0,0,monthly
C03474,0,1,60.0,5.5,1,1,monthly
C03475,1,1,60.0,1.0,0,0,annual
C03476,0,0,60.0,3.5,1,0,monthly
C03477,1,0,60.0,2.7,0,0,annual
C03478,1,1,60.0,6.8,1,0,monthly
C03479,1,0,59.4,4.8,0,2,monthly
C03480,1,0,60.0,1.9,0,0,monthly
C03481,0,1,60.0,1.7,0,1,annual
C03482,1,0,60.0,7.2,1,1,annual
C03483,1,1,60.0,1.5,1,1,annual
C03484,0,1,60.0,0.9,1,2,annual
C03485,1,0,60.0,4.7,1,1,annual
C03486,1,0,50.5,2.5,0,2,annual
C03487,0,1,60.0,3.6,1,0,annual
C03488,1,1,60.0,2.9,1,0,monthly
C03489,1,0,60.0,3.7,0,0,annual
C03490,0,0,60.0,1.9,1,0,monthly
C03491,1,1,60.0,2.5,1,1,annual
C03492,0,1,60.0,2.4,1,1,monthly
C03493,0,1,60.0,1.7,1,1,monthly
C03494,1,1,60.0,5.2,1,0,annual
C03495,1,1,60.0,1.6,1,1,monthly
C03496,1,1,60.0,1.6,1,1,annual
C03497,0,1,60.0,2.3,0,0,monthly
C03498,0,0,60.0,3.5,1,2,monthly
C03499,0,0,60.0,1.9,0,1,annual
C03500,1,1,60.0,2.0,1,0,monthly
C03501,0,0,60.0,6.2,1,2,annual
C03502,1,0,60.0,7.0,0,1,monthly
C03503,1,1,60.0,4.4,0,0,annual
C03504,1,0,60.0,2.3,1,0,annual
C03505,1,1,60.0,1.6,0,0,monthly
C03506,0,1,54.4,3.3,0,1,annual
C03507,1,1,60.0,0.8,1,0,monthly
C03508,0,1,60.0,0.3,1,1,annual
C03509,0,1,60.0,1.8,1,1,annual
C03510,0,0,60.0,1.7,1,1,monthly
C03511,1,0,48.4,3.9,1,0,monthly
C03512,0,0,60.0,2.6,0,2,monthly
C03513,0,1,60.0,2.6,1,0,annual
C03514,1,1,60.0,1.0,1,0,monthly
C03515,1,1,50.9,1.8,1,0,monthly
C03516,0,1,60.0,4.6,1,1,monthly
C03517,1,1,56.2,2.8,0,0,monthly
C03518,0,0,60.0,2.0,1,0,monthly
C03519,1,1,60.0,2.2,1,1,monthly
C03520,0,0,57.3,2.3,1,1,monthly
C03521,0,1,56.9,3.2,0,0,annual
C03522,1,1,60.0,9.8,1,0,annual
C03523,0,1,60.0,0.6,0,0,monthly
C03524,0,0,60.0,1.1,1,1,monthly
C03525,1,0,60.0,2.2,0,2,annual
C03526,1,0,60.0,2.0,1,1,annual
C03527,0,0,52.1,2.6,1,0,annual
C03528,1,0,42.2,1.3,0,0,monthly
C03529,1,0,60.0,3.4,1,1,monthly
C03530,0,0,51.2,1.1,0,1,monthly
C03531,1,1,60.0,2.3,1,0,annual
C03532,0,0,33.2,4.2,1,1,monthly
C03533,0,0,60.0,5.4,0,0,monthly
