conversion_id,path,n_touchpoints,converted
4311,Paid_Search|Paid_Search|Paid_Search,3,0
4312,Display|Social|Social|Email,4,1
4313,Social|Display|Paid_Search,3,0
4314,Social|Email|Email,3,1
4315,Paid_Search,1,0
4316,Social,1,0
4317,Email|Display|Paid_Search,3,1
4318,Paid_Search|Social|Social,3,0
4319,Paid_Search,1,0
4320,Display|Email,2,0
4321,Display|Paid_Search,2,0
4322,Display|Email,2,0
4323,Paid_Search|Display|Paid_Search,3,1
4324,Paid_Search,1,1
4325,Paid_Search,1,1
4326,Display|Paid_Search,2,0
4327,Paid_Search|Social|Social|Paid_Search,4,0
4328,Display,1,1
4329,Paid_Search|Paid_Search|Display|Paid_Search,4,1
4330,Display|Social|Display|Paid_Search,4,0
4331,Display|Paid_Search,2,1
4332,Email|Social|Paid_Search,3,1
4333,Display|Display|Paid_Search|Paid_Search,4,1
4334,Social|Social|Paid_Search,3,0
4335,Display|Email,2,0
4336,Paid_Search|Display,2,0
4337,Display|Paid_Search,2,0
4338,Email|Social,2,1
4339,Social,1,0
4340,Social|Paid_Search,2,0
4341,Social,1,0
4342,Paid_Search|Social,2,0
4343,Social,1,0
4344,Display|Paid_Search|Paid_Search,3,1
4345,Display|Social|Display,3,1
4346,Email|Display,2,1
4347,Email|Paid_Search|Paid_Search|Paid_Search,4,1
4348,Display|Paid_Search|Social|Email,4,1
4349,Social|Social|Paid_Search,3,1
4350,Display|Social,2,0
4351,Email,1,0
4352,Social|Paid_Search,2,0
4353,Display|Social,2,0
4354,Social,1,0
4355,Display,1,1
4356,Social,1,1
4357,Social|Social|Paid_Search,3,0
4358,Social|Paid_Search|Email,3,0
4359,Email,1,0
4360,Display|Social,2,0
4361,Social|Paid_Search|Paid_Search,3,1
4362,Social|Social|Social,3,1
4363,Social|Email,2,0
4364,Display|Email|Display,3,1
4365,Email|Paid_Search|Paid_Search,3,1
4366,Email,1,0
4367,Display|Paid_Search,2,1
4368,Paid_Search,1,1
4369,Paid_Search|Paid_Search,2,0
4370,Social|Paid_Search|Email,3,1
4371,Display|Paid_Search,2,0
4372,Email|Social,2,0
4373,Email,1,0
4374,Email|Social|Paid_Search,3,1
4375,Social|Email,2,1
4376,Display|Social,2,1
4377,Social|Social,2,0
4378,Paid_Search,1,1
4379,Email|Social,2,0
4380,Social|Social,2,0
4381,Display|Email,2,0
4382,Display|Paid_Search|Paid_Search,3,1
4383,Paid_Search,1,0
4384,Social|Paid_Search|Email,3,0
4385,Social|Paid_Search|Paid_Search,3,1
4386,Paid_Search|Paid_Search,2,0
4387,Email,1,1
4388,Display|Email|Paid_Search,3,1
4389,Paid_Search,1,1
4390,Display|Email|Paid_Search,3,1
4391,Display|Social,2,0
4392,Display|Paid_Search,2,0
4393,Paid_Search|Social,2,1
4394,Social|Social|Paid_Search,3,0
4395,Display|Email|Display,3,1
4396,Email|Social,2,0
4397,Display|Paid_Search|Paid_Search|Paid_Search,4,1
4398,Email,1,0
4399,Paid_Search,1,1
4400,Paid_Search,1,1
4401,Paid_Search|Paid_Search|Paid_Search,3,1
4402,Paid_Search,1,0
4403,Social|Paid_Search|Email|Paid_Search,4,1
4404,Display|Social|Paid_Search|Email,4,1
4405,Display|Paid_Search,2,0
4406,Paid_Search,1,1
4407,Email|Paid_Search|Paid_Search,3,0
4408,Social|Social,2,1
4409,Social|Social|Display,3,0
4410,Paid_Search,1,1
4411,Social|Paid_Search,2,1
4412,Social|Social|Social|Email,4,1
4413,Display|Paid_Search,2,0
4414,Social|Paid_Search,2,1
4415,Paid_Search|Display|Social,3,0
4416,Paid_Search,1,1
4417,Display|Social,2,0
4418,Paid_Search,1,0
4419,Social|Social|Paid_Search|Paid_Search,4,1
4420,Display|Paid_Search,2,1
4421,Email|Social|Paid_Search|Paid_Search,4,1
4422,Paid_Search,1,1
4423,Paid_Search,1,1
4424,Paid_Search|Email|Email,3,1
4425,Paid_Search|Paid_Search|Email,3,1
4426,Paid_Search|Paid_Search|Social|Paid_Search,4,1
4427,Paid_Search,1,0
4428,Paid_Search,1,1
4429,Paid_Search|Email|Paid_Search|Paid_Search,4,1
4430,Social,1,0
4431,Email|Paid_Search|Email,3,1
4432,Social,1,0
4433,Display|Paid_Search|Social,3,1
4434,Display|Paid_Search,2,1
4435,Social,1,1
4436,Display|Social,2,1
4437,Social|Paid_Search,2,1
4438,Paid_Search|Paid_Search|Paid_Search|Email,4,1
4439,Display|Social,2,0
4440,Paid_Search,1,1
4441,Paid_Search|Paid_Search|Paid_Search,3,1
4442,Display|Paid_Search,2,1
4443,Email,1,1
4444,Display|Social|Display,3,0
4445,Social|Paid_Search,2,1
4446,Display|Paid_Search|Social,3,0
4447,Paid_Search|Paid_Search,2,0
4448,Display|Paid_Search,2,1
4449,Social|Social|Paid_Search|Social,4,0
4450,Social,1,1
4451,Display|Email,2,0
4452,Display|Paid_Search,2,0
4453,Display|Paid_Search|Display|Email,4,1
4454,Social|Paid_Search|Paid_Search,3,1
4455,Paid_Search,1,0
4456,Display|Social,2,0
4457,Social|Paid_Search,2,1
4458,Social|Social|Email,3,0
4459,Display|Email,2,1
4460,Paid_Search|Paid_Search|Social|Social,4,1
4461,Email|Social|Paid_Search|Display,4,1
4462,Paid_Search|Paid_Search,2,0
4463,Social|Paid_Search,2,0
4464,Paid_Search|Paid_Search,2,1
4465,Display|Paid_Search,2,1
4466,Email|Paid_Search,2,1
4467,Email|Social,2,1
4468,Social|Paid_Search,2,1
4469,Social|Social|Social,3,0
4470,Display|Paid_Search,2,1
4471,Email|Paid_Search|Paid_Search,3,0
4472,Paid_Search|Paid_Search|Social,3,1
4473,Email,1,0
4474,Paid_Search,1,1
4475,Display|Paid_Search,2,0
4476,Display|Paid_Search,2,1
4477,Social|Paid_Search,2,1
4478,Display|Social|Social|Paid_Search,4,0
4479,Display|Social|Paid_Search,3,1
4480,Email,1,0
4481,Display|Paid_Search|Paid_Search,3,0
4482,Email|Email,2,0
4483,Display|Display,2,1
4484,Paid_Search,1,1
4485,Paid_Search|Email,2,0
4486,Display|Social|Paid_Search|Display,4,0
4487,Email,1,1
4488,Display|Email,2,1
4489,Display|Email|Social|Email,4,0
4490,Social|Social|Social,3,1
4491,Social|Paid_Search,2,1
4492,Social|Paid_Search,2,1
4493,Paid_Search,1,1
4494,Paid_Search,1,0
4495,Social|Paid_Search,2,0
4496,Paid_Search|Social,2,0
4497,Social|Social,2,0
4498,Social,1,0
4499,Display|Email,2,0
4500,Social|Email,2,1
4501,Paid_Search,1,1
4502,Display|Paid_Search|Paid_Search|Paid_Search,4,1
4503,Social|Social|Display,3,0
4504,Display|Paid_Search|Display,3,1
4505,Display|Social|Social,3,1
4506,Social|Paid_Search,2,0
4507,Display|Social|Email,3,1
4508,Paid_Search,1,0
4509,Display|Paid_Search,2,0
4510,Email,1,1
4511,Paid_Search|Paid_Search|Social,3,0
4512,Paid_Search|Email|Social|Paid_Search,4,1
4513,Paid_Search|Paid_Search,2,1
4514,Display|Paid_Search,2,0
4515,Social|Display|Paid_Search,3,1
4516,Display|Email,2,1
4517,Paid_Search|Social|Paid_Search,3,0
4518,Email,1,1
4519,Social,1,0
4520,Display|Email|Social|Paid_Search,4,1
4521,Paid_Search|Social,2,0
4522,Email|Social|Paid_Search,3,1
4523,Display|Social|Social|Paid_Search,4,1
4524,Paid_Search,1,1
4525,Email,1,1
4526,Social,1,1
4527,Paid_Search|Display|Social|Paid_Search,4,1
4528,Social,1,0
4529,Paid_Search|Paid_Search|Paid_Search,3,0
4530,Paid_Search|Paid_Search|Social,3,1
4531,Paid_Search,1,1
4532,Social|Paid_Search|Social|Paid_Search,4,0
4533,Display|Paid_Search,2,0
4534,Display|Paid_Search,2,1
4535,Display|Paid_Search,2,0
4536,Display|Display|Paid_Search,3,0
4537,Paid_Search,1,0
4538,Display|Social|Paid_Search,3,1
4539,Email,1,0
4540,Paid_Search|Display|Email,3,0
4541,Display|Email|Paid_Search,3,0
4542,Paid_Search|Social,2,1
4543,Paid_Search|Paid_Search,2,1
4544,Social|Paid_Search,2,1
4545,Paid_Search|Display|Display|Social,4,1
4546,Paid_Search|Email,2,1
4547,Email|Display,2,1
4548,Email,1,0
4549,Paid_Search|Email,2,1
4550,Social|Paid_Search,2,0
4551,Social|Paid_Search|Paid_Search,3,1
4552,Paid_Search,1,0
4553,Social|Social|Social,3,1
4554,Email,1,0
4555,Display|Social,2,0
4556,Paid_Search,1,1
4557,Display|Paid_Search,2,1
4558,Email|Social|Email,3,0
4559,Display|Social|Display|Email,4,1
4560,Paid_Search,1,0
4561,Social,1,0
4562,Display|Social|Paid_Search,3,1
4563,Paid_Search|Social,2,1
4564,Paid_Search|Display,2,1
4565,Social,1,0
4566,Email,1,0
4567,Display|Paid_Search,2,1
4568,Paid_Search,1,0
4569,Paid_Search,1,0
4570,Display|Paid_Search,2,1
4571,Paid_Search|Social|Paid_Search,3,1
4572,Social|Social|Paid_Search,3,0
4573,Display,1,1
4574,Paid_Search|Paid_Search,2,0
4575,Social,1,0
4576,Paid_Search|Paid_Search|Paid_Search,3,0
4577,Display|Social,2,1
4578,Display|Social,2,1
4579,Email,1,1
4580,Display|Paid_Search|Display,3,1
4581,Social,1,0
4582,Display|Email,2,1
4583,Email|Display|Paid_Search|Paid_Search,4,1
4584,Social|Social,2,0
4585,Paid_Search,1,0
4586,Social|Paid_Search|Paid_Search,3,1
4587,Display|Paid_Search,2,1
4588,Display|Email|Social,3,1
4589,Email|Email,2,1
4590,Paid_Search,1,1
4591,Paid_Search,1,1
4592,Display|Paid_Search,2,0
4593,Social|Email,2,0
4594,Email|Display|Paid_Search|Paid_Search,4,1
4595,Display|Email,2,1
4596,Social,1,0
4597,Paid_Search|Paid_Search,2,1
4598,Email|Paid_Search|Paid_Search|Social,4,1
4599,Email|Email|Email,3,1
4600,Social|Email,2,1
4601,Social,1,0
4602,Display|Social|Paid_Search,3,0
4603,Display|Social|Social,3,0
4604,Display|Paid_Search,2,1
4605,Paid_Search|Paid_Search|Social|Email,4,1
4606,Social|Paid_Search,2,0
4607,Email|Paid_Search|Paid_Search,3,0
4608,Social|Social,2,0
4609,Display|Social|Email|Email,4,0
4610,Display|Email,2,1
4611,Social,1,0
4612,Display|Paid_Search,2,0
4613,Paid_Search|Social,2,1
4614,Email|Paid_Search,2,1
4615,Email,1,1
4616,Display|Social|Email,3,0
4617,Social|Paid_Search|Social|Paid_Search,4,0
4618,Paid_Search,1,1
4619,Social|Paid_Search|Social|Email,4,1
4620,Paid_Search,1,0
4621,Paid_Search,1,0
4622,Email|Email|Paid_Search|Email,4,0
4623,Social|Social|Social,3,0
4624,Social|Paid_Search|Display,3,1
4625,Paid_Search,1,0
4626,Display|Email|Email|Paid_Search,4,1
4627,Email|Social|Paid_Search,3,1
4628,Display|Display,2,1
4629,Email,1,1
4630,Display|Social|Paid_Search,3,1
4631,Social,1,1
4632,Display|Paid_Search|Paid_Search,3,1
4633,Paid_Search|Paid_Search,2,1
4634,Display|Email,2,1
4635,Display|Social|Display,3,0
4636,Social|Social|Paid_Search,3,0
4637,Display|Social,2,0
4638,Social|Paid_Search|Paid_Search|Paid_Search,4,1
4639,Social|Paid_Search,2,1
4640,Display|Paid_Search|Social|Email,4,1
4641,Paid_Search,1,1
4642,Social|Paid_Search,2,1
4643,Social|Paid_Search,2,0
4644,Display|Paid_Search,2,1
4645,Social|Paid_Search,2,0
4646,Paid_Search,1,1
4647,Email,1,1
4648,Social|Email|Paid_Search,3,1
4649,Display|Paid_Search,2,0
4650,Email|Email|Email,3,1
4651,Display|Paid_Search|Social,3,1
4652,Paid_Search|Paid_Search,2,1
4653,Display|Email,2,1
4654,Social|Social|Email,3,1
4655,Display|Display|Social,3,1
4656,Social|Email|Paid_Search,3,1
4657,Paid_Search,1,0
4658,Email|Paid_Search|Paid_Search,3,1
4659,Social|Paid_Search,2,0
4660,Display|Paid_Search|Display,3,1
4661,Display|Social|Email,3,0
4662,Display|Paid_Search|Social,3,1
4663,Social|Social|Paid_Search,3,1
4664,Display|Paid_Search|Paid_Search,3,1
4665,Social|Email|Social|Paid_Search,4,1
4666,Display|Paid_Search|Paid_Search,3,0
4667,Display|Paid_Search,2,1
4668,Social|Paid_Search,2,0
4669,Display|Email,2,0
4670,Paid_Search|Paid_Search,2,1
4671,Social|Paid_Search|Paid_Search,3,1
4672,Social|Paid_Search,2,0
4673,Email,1,0
4674,Paid_Search,1,0
4675,Social|Email|Email,3,1
4676,Display|Social|Paid_Search,3,0
4677,Paid_Search|Display|Social,3,0
4678,Email,1,1
4679,Paid_Search,1,0
4680,Email|Paid_Search,2,1
4681,Paid_Search|Email,2,1
4682,Social|Email,2,0
4683,Social|Paid_Search|Display,3,0
4684,Paid_Search,1,0
4685,Social|Social,2,1
4686,Display|Email|Social|Paid_Search,4,1
4687,Paid_Search,1,1
4688,Social|Social,2,0
4689,Social,1,0
4690,Email|Social,2,0
4691,Display|Paid_Search|Paid_Search,3,0
4692,Social|Paid_Search,2,0
4693,Paid_Search|Social|Email,3,1
4694,Paid_Search|Paid_Search|Paid_Search,3,1
4695,Social|Paid_Search,2,1
4696,Social|Paid_Search|Paid_Search,3,1
4697,Paid_Search,1,0
4698,Paid_Search|Paid_Search|Social|Paid_Search,4,0
4699,Display|Display|Social,3,0
4700,Paid_Search,1,1
4701,Display|Paid_Search,2,0
4702,Display|Email,2,1
4703,Email|Paid_Search,2,1
4704,Social,1,0
4705,Email|Social|Paid_Search,3,0
4706,Display|Email,2,1
4707,Social|Paid_Search,2,0
4708,Paid_Search|Paid_Search|Paid_Search|Paid_Search,4,1
4709,Email|Email,2,1
4710,Paid_Search|Email|Email,3,0
4711,Email|Paid_Search|Paid_Search|Paid_Search,4,1
4712,Email|Social,2,1
4713,Email|Email|Email,3,1
4714,Paid_Search,1,1
4715,Social|Social|Paid_Search,3,0
4716,Social|Paid_Search,2,0
4717,Display|Email,2,1
4718,Display|Paid_Search,2,1
4719,Social|Paid_Search,2,1
4720,Social|Paid_Search|Paid_Search,3,0
4721,Paid_Search,1,1
4722,Paid_Search,1,0
4723,Display|Paid_Search,2,1
4724,Social|Display|Social,3,1
4725,Paid_Search|Social|Paid_Search,3,0
4726,Social|Social|Display|Email,4,1
4727,Paid_Search|Email|Email,3,0
4728,Social|Paid_Search,2,0
4729,Paid_Search|Email,2,1
4730,Social|Display|Social,3,1
4731,Social|Social|Social,3,1
4732,Paid_Search|Paid_Search|Social|Email,4,0
4733,Email,1,0
4734,Social|Email,2,1
4735,Email,1,0
4736,Email|Display|Paid_Search,3,1
4737,Display|Social,2,1
4738,Social|Paid_Search|Email,3,1
4739,Social|Paid_Search,2,1
4740,Social|Social|Paid_Search,3,1
4741,Paid_Search|Paid_Search|Email|Paid_Search,4,1
4742,Email|Paid_Search|Email,3,1
4743,Display|Display|Paid_Search,3,1
4744,Display|Paid_Search,2,1
4745,Social|Email,2,1
4746,Paid_Search|Paid_Search|Paid_Search|Paid_Search,4,0
4747,Display|Paid_Search,2,0
4748,Social|Paid_Search|Email,3,1
4749,Display|Email,2,1
4750,Social|Paid_Search|Paid_Search,3,1
4751,Social|Email|Paid_Search|Social,4,0
4752,Paid_Search,1,1
4753,Display|Paid_Search,2,0
4754,Email|Social|Paid_Search,3,1
4755,Social,1,0
4756,Social|Email,2,1
4757,Social,1,0
4758,Display|Paid_Search,2,1
4759,Social,1,1
4760,Email|Paid_Search,2,1
4761,Display|Email,2,0
4762,Paid_Search|Email|Social|Paid_Search,4,1
4763,Social|Paid_Search,2,0
4764,Display|Social|Email,3,1
4765,Email,1,1
4766,Social|Paid_Search|Paid_Search|Email,4,1
4767,Email|Email|Email|Email,4,1
4768,Display|Paid_Search|Paid_Search|Email,4,0
4769,Email,1,0
4770,Paid_Search,1,0
4771,Display|Paid_Search|Email,3,1
4772,Display|Paid_Search,2,0
4773,Paid_Search,1,1
4774,Display|Paid_Search,2,1
4775,Email|Social|Social|Paid_Search,4,1
4776,Display|Social|Email,3,1
4777,Display|Paid_Search,2,1
4778,Paid_Search|Paid_Search,2,0
4779,Display|Social,2,0
4780,Paid_Search,1,1
4781,Paid_Search,1,0
4782,Display|Email,2,0
4783,Social|Display|Social|Social,4,0
4784,Paid_Search|Display|Social,3,1
4785,Paid_Search,1,1
4786,Email,1,0
4787,Paid_Search,1,0
4788,Display|Social,2,0
4789,Social|Paid_Search,2,1
4790,Paid_Search|Paid_Search,2,1
4791,Display|Email,2,0
4792,Paid_Search,1,1
4793,Social|Paid_Search,2,0
4794,Social|Paid_Search,2,1
4795,Social,1,0
4796,Social|Social|Paid_Search,3,1
4797,Display|Paid_Search,2,0
4798,Social|Paid_Search|Paid_Search,3,1
4799,Email|Display,2,1
4800,Paid_Search,1,0
4801,Display,1,1
4802,Email|Paid_Search|Paid_Search,3,0
4803,Paid_Search,1,1
4804,Email,1,1
4805,Display|Social|Paid_Search,3,1
4806,Paid_Search|Paid_Search|Email,3,1
4807,Email,1,0
4808,Display|Display|Paid_Search,3,0
4809,Display|Paid_Search,2,0
4810,Display|Paid_Search,2,0
4811,Social|Email|Social,3,1
4812,Social|Paid_Search|Paid_Search,3,1
4813,Display|Email|Paid_Search,3,1
4814,Display|Paid_Search|Social,3,0
4815,Display|Display,2,1
4816,Paid_Search|Email|Paid_Search,3,0
4817,Paid_Search,1,0
4818,Social|Display|Paid_Search,3,1
4819,Social|Email,2,0
4820,Social|Paid_Search,2,1
4821,Email,1,0
4822,Display|Display,2,0
4823,Email,1,1
4824,Email,1,1
4825,Social|Email,2,0
4826,Display|Social|Social,3,1
4827,Email|Display|Paid_Search,3,1
4828,Display|Paid_Search,2,0
4829,Display|Email|Email|Paid_Search,4,1
4830,Email,1,1
4831,Display|Paid_Search,2,1
4832,Paid_Search,1,1
4833,Display|Social|Paid_Search,3,0
4834,Social|Paid_Search|Paid_Search|Paid_Search,4,0
4835,Paid_Search|Social|Social|Social,4,1
4836,Paid_Search,1,1
4837,Social|Social,2,0
4838,Display|Paid_Search|Paid_Search,3,0
4839,Paid_Search,1,1
4840,Display|Email,2,0
4841,Paid_Search,1,1
4842,Paid_Search,1,1
4843,Display,1,0
4844,Social|Social|Paid_Search,3,1
4845,Email|Paid_Search,2,1
4846,Display|Social|Email,3,0
4847,Paid_Search|Display,2,1
4848,Email,1,1
4849,Social|Paid_Search|Paid_Search,3,1
4850,Display|Paid_Search,2,1
4851,Paid_Search|Paid_Search,2,1
4852,Display|Email,2,1
4853,Display|Display,2,0
4854,Social|Email,2,1
4855,Display|Paid_Search|Paid_Search,3,1
4856,Display,1,0
4857,Paid_Search,1,0
4858,Social|Email,2,0
4859,Social,1,0
4860,Display|Paid_Search|Social|Paid_Search,4,1
4861,Social|Email|Social|Paid_Search,4,1
4862,Display|Paid_Search|Paid_Search,3,0
4863,Social|Social|Social|Email,4,1
4864,Paid_Search|Social,2,1
4865,Paid_Search|Social|Email,3,1
4866,Social,1,0
4867,Social|Paid_Search|Social|Paid_Search,4,1
4868,Paid_Search,1,0
4869,Paid_Search,1,0
4870,Email|Paid_Search,2,0
4871,Display|Email|Paid_Search,3,1
4872,Social|Email|Email,3,1
4873,Social|Social|Paid_Search,3,0
4874,Social|Email|Social,3,1
4875,Display|Display|Paid_Search,3,1
4876,Social|Paid_Search|Paid_Search,3,0
4877,Email,1,0
4878,Paid_Search,1,1
4879,Display|Paid_Search,2,0
4880,Display|Social|Paid_Search,3,1
4881,Social,1,1
4882,Display|Paid_Search,2,0
4883,Display|Paid_Search,2,0
4884,Paid_Search|Paid_Search|Paid_Search,3,1
4885,Display|Email,2,1
4886,Email|Paid_Search,2,1
4887,Display|Paid_Search|Email|Paid_Search,4,0
4888,Email|Display|Paid_Search,3,1
4889,Email,1,1
4890,Social|Email|Social|Social,4,1
4891,Display|Paid_Search|Paid_Search,3,0
4892,Paid_Search|Social,2,1
4893,Display|Display|Email,3,0
4894,Paid_Search|Email,2,1
4895,Paid_Search,1,1
4896,Email,1,1
4897,Paid_Search,1,1
4898,Display|Social|Email,3,0
4899,Email,1,1
4900,Display|Paid_Search|Email,3,1
4901,Email|Email|Paid_Search,3,1
4902,Email|Email,2,0
4903,Display|Social,2,0
4904,Social,1,0
4905,Display|Paid_Search,2,1
4906,Social|Social,2,0
4907,Display|Email,2,1
4908,Display|Paid_Search|Paid_Search,3,1
4909,Display|Social,2,0
4910,Social|Social|Social,3,0
4911,Social|Social,2,1
4912,Paid_Search|Paid_Search,2,0
4913,Paid_Search,1,1
4914,Paid_Search|Paid_Search,2,1
4915,Display,1,0
4916,Social|Display|Paid_Search|Email,4,1
4917,Social,1,0
4918,Email,1,1
4919,Paid_Search|Email|Paid_Search,3,0
4920,Email,1,1
4921,Paid_Search,1,0
4922,Social|Paid_Search,2,0
4923,Social|Display|Paid_Search,3,1
4924,Social|Paid_Search,2,0
4925,Paid_Search,1,1
4926,Display|Paid_Search|Social,3,1
4927,Display|Paid_Search|Social,3,1
4928,Social,1,0
4929,Social,1,0
4930,Paid_Search|Paid_Search,2,1
4931,Social,1,0
4932,Social|Paid_Search,2,0
4933,Display|Paid_Search,2,1
4934,Social|Social|Paid_Search,3,1
4935,Social|Paid_Search,2,1
4936,Display|Email,2,0
4937,Email,1,1
4938,Paid_Search,1,1
4939,Paid_Search,1,0
4940,Paid_Search|Paid_Search|Social,3,1
4941,Display|Social|Email,3,1
4942,Email,1,1
4943,Social,1,1
4944,Email,1,1
4945,Email|Display|Paid_Search,3,1
4946,Social|Email,2,0
4947,Paid_Search,1,0
4948,Display|Email|Email,3,0
4949,Display|Paid_Search,2,0
4950,Email,1,0
4951,Email,1,1
4952,Display|Paid_Search|Paid_Search,3,1
4953,Social|Display|Paid_Search,3,1
4954,Display|Email|Paid_Search|Email,4,1
4955,Display|Email,2,0
4956,Email,1,1
4957,Social|Paid_Search|Paid_Search,3,1
4958,Display|Paid_Search,2,1
4959,Social|Paid_Search,2,0
4960,Display|Social|Paid_Search,3,0
4961,Display|Social|Paid_Search|Paid_Search,4,1
4962,Email|Email,2,1
4963,Social|Paid_Search,2,0
4964,Display|Paid_Search,2,1
4965,Social|Social|Paid_Search,3,0
4966,Display|Social|Paid_Search|Paid_Search,4,1
4967,Paid_Search|Display|Paid_Search,3,0
4968,Paid_Search|Social|Social,3,1
4969,Email|Paid_Search|Paid_Search,3,1
4970,Email|Social,2,0
4971,Display|Display,2,0
4972,Display|Social|Paid_Search|Email,4,1
4973,Social|Social|Paid_Search,3,0
4974,Display|Paid_Search|Email,3,1
4975,Display|Social|Social|Social,4,0
4976,Email|Social,2,0
4977,Display|Social|Social,3,0
4978,Display|Display,2,1
4979,Display|Paid_Search,2,0
4980,Email|Social|Paid_Search,3,1
4981,Social|Email,2,0
4982,Paid_Search,1,0
4983,Display|Email|Paid_Search|Paid_Search,4,0
4984,Display|Paid_Search,2,1
4985,Social|Social|Email|Social,4,0
4986,Paid_Search|Email,2,1
4987,Social,1,1
4988,Social,1,0
4989,Email,1,0
4990,Social|Social|Paid_Search|Paid_Search,4,1
4991,Paid_Search,1,1
4992,Social|Email,2,1
4993,Social|Paid_Search,2,0
4994,Email,1,1
4995,Paid_Search,1,1
4996,Paid_Search|Email,2,1
4997,Social|Social,2,1
4998,Email,1,0
4999,Paid_Search,1,1
5000,Paid_Search|Social|Email|Email,4,1
